track_code,track_name,race_date,race_number,race_time,race_name,race_class,surface,distance,purse,program_number,runner_name,jockey,trainer,ml_odds,scratched,breed,source_name,source_url,fetched_at,parser_version,sire,dam,dam_sire,age,sex,owner,weight,current_odds,current_odds_decimal,ml_odds_decimal,race_id,post_time_utc,num_runners
LA,Los Alamitos Quarter Horse,2026-05-10,2,01:13,Claiming 4.5f,Claiming,Dirt,4.5f,"$8,500",4,Jager Angel,Flores Pedro,Lucas Robert J,12/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608402,1.0.0,Stay Thirsty,Just Be Held,Kafwain,4,F,Robert J Lucas,125,22/1,23.0,13.0,LA-2,2026-05-11T01:13:19Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,2,01:13,Claiming 4.5f,Claiming,Dirt,4.5f,"$8,500",5,Lochmara,Herrera Cristobal,Bautista Jorge,6/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608408,1.0.0,Northern Causeway,Unbridled Destiny,Songandaprayer,8,M,Rozamund Barclay,125,11/1,12.0,7.0,LA-2,2026-05-11T01:13:19Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,2,01:13,Claiming 4.5f,Claiming,Dirt,4.5f,"$8,500",6,Breville,Monroy Francisco,Haley Gloria,8/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608413,1.0.0,Smiling Tiger,Windover,Benchmark,6,M,Gloria Haley,125,17/1,18.0,9.0,LA-2,2026-05-11T01:13:19Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,2,01:13,Claiming 4.5f,Claiming,Dirt,4.5f,"$8,500",7,Sweet Ella Rae,Vargas Salvador R,Uranga Jesus J,6/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608420,1.0.0,Catalina Cruiser,Anna's Angel,Bodemeister,4,F,Battle Born Racing Stable,120,8/1,9.0,7.0,LA-2,2026-05-11T01:13:19Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,3,01:38,Maiden 1000y,Maiden,Dirt,1000y,"$13,000",1,Cote Blanc,Monroy Francisco,Haley Gloria,8/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608433,1.0.0,Northern Causeway,Elegant Trick,English Channel,5,M,Rozamund Barclay,126,13/1,14.0,9.0,LA-3,2026-05-11T01:38:10Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,3,01:38,Maiden 1000y,Maiden,Dirt,1000y,"$13,000",2,Vashon,Bautista Alfredo L,Haley Gloria,9/2,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608439,1.0.0,Northern Causeway,Slew's Charm,Roi Charmant,3,F,Rozamund Barclay,124,9/1,10.0,5.5,LA-3,2026-05-11T01:38:10Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,3,01:38,Maiden 1000y,Maiden,Dirt,1000y,"$13,000",3,Smokem Hot Girl,Flores Pedro,Gonzalez Felix L,7/2,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608444,1.0.0,Smokem,Paula's Pistol,Mineshaft,4,F,David John Garcia,126,4/1,5.0,4.5,LA-3,2026-05-11T01:38:10Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,3,01:38,Maiden 1000y,Maiden,Dirt,1000y,"$13,000",4,Kyathos,Herrera Cristobal,"Hernandez, Jr. Jose",12/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608450,1.0.0,Quality Road,Skyphos,Kantharos,3,F,"Ronald E. Chaffee, Jr.",124,22/1,23.0,13.0,LA-3,2026-05-11T01:38:10Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,3,01:38,Maiden 1000y,Maiden,Dirt,1000y,"$13,000",5,Pantages,Escobedo Adrian,Hanson Ryan,7/5,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608457,1.0.0,Twirling Candy,European Union,Successful Appeal,3,F,"Hanson, Michelle and Hanson, Ryan",124,1/1,2.0,2.4,LA-3,2026-05-11T01:38:10Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,3,01:38,Maiden 1000y,Maiden,Dirt,1000y,"$13,000",6,Furia,Ortega Cesar,"Glenn, Jr. James W",3/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608464,1.0.0,Mo Forza,Lavish Martha,Bernardini,3,F,James Glenn,124,2/1,3.0,4.0,LA-3,2026-05-11T01:38:10Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,4,02:06,Maiden 1000y,Maiden,Dirt,1000y,"$13,500",1,Hydroplane,Monroy Francisco,Haley Gloria,8/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608476,1.0.0,Northern Causeway,Slew's Charm,Roi Charmant,5,G,Rozamund Barclay,126,9/1,10.0,9.0,LA-4,2026-05-11T02:06:14Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,4,02:06,Maiden 1000y,Maiden,Dirt,1000y,"$13,500",2,Magilligan,Vargas Salvador R,Bautista Jorge,15/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608482,1.0.0,Northern Causeway,Raja's Rose,Swiss Yodeler,4,C,Rozamund Barclay,126,23/1,24.0,16.0,LA-4,2026-05-11T02:06:14Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,4,02:06,Maiden 1000y,Maiden,Dirt,1000y,"$13,500",3,Wicklow Way,Bautista Alfredo L,Haley Gloria,20/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608487,1.0.0,Northern Causeway,Elegant Trick,English Channel,4,C,Rozamund Barclay,126,26/1,27.0,21.0,LA-4,2026-05-11T02:06:14Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,4,02:06,Maiden 1000y,Maiden,Dirt,1000y,"$13,500",4,Smokem Master,Flores Pedro,Raudales Jose,2/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608495,1.0.0,Smokem,Fashion Editor,Old Fashioned,4,G,Daniel L. Harralson,126,3/5,1.6,3.0,LA-4,2026-05-11T02:06:14Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,4,02:06,Maiden 1000y,Maiden,Dirt,1000y,"$13,500",5,Treximo,Escobedo Adrian,Hanson Ryan,8/5,True,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608502,1.0.0,Kantharos,Miss Netta,Street Sense,4,G,"Albert, Rory, Hanson, Ryan and Pearson, Richard C.",126,8/5,2.6,2.6,LA-4,2026-05-11T02:06:14Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,4,02:06,Maiden 1000y,Maiden,Dirt,1000y,"$13,500",6,Charlie D'oro,Ortega Cesar,"Hernandez, Jr. Jose",4/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608508,1.0.0,Charlatan,Correctness,Medaglia D'oro,3,C,"Ronald E. Chaffee, Jr.",124,3/1,4.0,5.0,LA-4,2026-05-11T02:06:14Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,4,02:06,Maiden 1000y,Maiden,Dirt,1000y,"$13,500",7,Bretts Acclaim,Payeras Edgar,Paldanius Sheldon W,6/1,False,Thoroughbred,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608514,1.0.0,Acclamation,Fancy Summer,Siberian Summer,3,G,William L. Hedrick,124,4/1,5.0,7.0,LA-4,2026-05-11T02:06:14Z,7
LA,Los Alamitos Quarter Horse,2026-05-10,5,02:29,Maiden 220y,Maiden,Dirt,220y,"$8,000",1,Aj Majesty,Arriaga Martin,Aleman Juan G,8/5,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608526,1.0.0,Apollitical Jess,Curls Happy Wagon,Pyc Paint Your Wagon,2,F,"Rancho el Cabresto, Inc.",126,3/5,1.6,2.6,LA-5,2026-05-11T02:29:13Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,5,02:29,Maiden 220y,Maiden,Dirt,220y,"$8,000",2,Jb Kool Idea,Lopez Henry R,Gonzalez Felix L,5/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608531,1.0.0,Jess An Idea,Kool La Jolla,Pyc Paint Your Wagon,2,F,Priscilla Arredondo and Jesus Nava,126,12/1,13.0,6.0,LA-5,2026-05-11T02:29:13Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,5,02:29,Maiden 220y,Maiden,Dirt,220y,"$8,000",3,Lil Miss Bella Blue,Aceves Rodrigo,Andrade Elena,10/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608537,1.0.0,Mister Moody Blue,Coctelera,Stoli,2,F,Gary Laramie,126,15/1,16.0,11.0,LA-5,2026-05-11T02:29:13Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,5,02:29,Maiden 220y,Maiden,Dirt,220y,"$8,000",4,Cup Of Gold,Peinado Oscar M,"Glenn, Jr. James W",2/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608543,1.0.0,Golden Boi,East Of Eden,Tr Dasher,2,F,Edward C. Allred,126,2/1,3.0,3.0,LA-5,2026-05-11T02:29:13Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,5,02:29,Maiden 220y,Maiden,Dirt,220y,"$8,000",5,La Choco Crispis,Ochoa Cristofer,Zuazo Ramiro L,15/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608548,1.0.0,Royal Cash Cartel,My Foose Love,Foose,2,F,Francisco Diaz,126,23/1,24.0,16.0,LA-5,2026-05-11T02:29:13Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,5,02:29,Maiden 220y,Maiden,Dirt,220y,"$8,000",6,Cyber Dreams,Klaiber Justine,Flores Jose A,7/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608554,1.0.0,Cyber Monday,Jesslikeasweetdream,Apollitical Jess,2,F,Larry Stewart,126,9/2,5.5,4.5,LA-5,2026-05-11T02:29:13Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",1,Jazzy Girl,Lopez Henry R,Jones Paul C,8/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608566,1.0.0,Wanted Separatist,Iamabonogirl,Bono Jazz,6,M,Julia A Reyes,126,8/1,9.0,9.0,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",2,Jo Lee,Aceves Rodrigo,Andrade Elena,5/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608573,1.0.0,Valiant Hero,Cr Sugar N Spice,Fly Jess Fly,5,M,Ramiro Guerrero and Adolfo Perez,126,5/2,3.5,3.5,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",3,One Sweet Duck,Viramontes Armando,Aleman Juan G,8/5,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608579,1.0.0,One Sweet Jess,Duck Dash N Go,Coronas Fast Dash,6,M,Lex A. Fabrizio,126,8/5,2.6,2.6,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",4,Ultra Shiny,Nicasio Eduardo,Farias Adan,8/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608584,1.0.0,Mpshinning,My Lady First,First Down Dash,3,F,David Hinkins,126,8/1,9.0,9.0,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",5,Plea Deal,Franco Cesar,Andrade Elena,15/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608590,1.0.0,Jess Being Valiant,Corona Mas Fina,Corona Cartel,4,F,Howard Nichols,126,15/1,16.0,16.0,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",6,Favorite Princess,Escobedo Edwin G,Jungers Marc E,15/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608597,1.0.0,Favorite Cartel,Apollitical Dasher,Apollitical Jess,4,F,"Rice, Larry L. and Rice, Bobbie",126,15/1,16.0,16.0,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",7,Shine Ellyn,Lara Irving,Jones Paul C,15/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608603,1.0.0,Mpshinning,Glen Ellyn,Favorite Cartel,3,F,Dale Winterton,126,15/1,16.0,16.0,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,6,02:52,Allowance 110y,Allowance,Dirt,110y,"$14,700",8,Cheat Sheet,Peinado Oscar M,"Glenn, Jr. James W",7/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608609,1.0.0,Favorite Cartel,Deceiver,Foose,3,F,Edward C. Allred,126,7/2,4.5,4.5,LA-6,2026-05-11T02:52:00Z,8
LA,Los Alamitos Quarter Horse,2026-05-10,7,03:18,Allowance 300y,Allowance,Dirt,300y,"$13,300",1,Nuclear Arsenal,Nicasio Eduardo,Jones Paul C,3/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608620,1.0.0,Inspyre,Thermonuclear Energy,Walk Thru Fire,2,C,Dale Winterton,126,3/1,4.0,4.0,LA-7,2026-05-11T03:18:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,7,03:18,Allowance 300y,Allowance,Dirt,300y,"$13,300",2,Zora V,Ramirez Ricardo S,Nunez Jesus,9/5,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608629,1.0.0,Favorite Cartel,Moonlight Corona,Corona Cartel,2,F,Valeriano Racing Stables LLC,123,9/5,2.8,2.8,LA-7,2026-05-11T03:18:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,7,03:18,Allowance 300y,Allowance,Dirt,300y,"$13,300",3,Emperador D,Peinado Oscar M,Gomez Jaime H,8/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608636,1.0.0,Docs Best Card,Tainted Love,Foose,2,G,Francisco Diaz,126,8/1,9.0,9.0,LA-7,2026-05-11T03:18:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,7,03:18,Allowance 300y,Allowance,Dirt,300y,"$13,300",4,Wee Political,Arriaga Martin,Aleman Juan G,4/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608642,1.0.0,Apollitical Jess,Weetonas Lafawn,Valiant Hero,2,C,Gamaliel Garza Garcia,126,4/1,5.0,5.0,LA-7,2026-05-11T03:18:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,7,03:18,Allowance 300y,Allowance,Dirt,300y,"$13,300",5,Boss Leyend,Lara Gabriel A,Nunez Jesus,5/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608648,1.0.0,Favorite Cartel,Walk Thru Crystal,Walk Thru Fire,2,F,EG High Desert Farms LLC,123,5/1,6.0,6.0,LA-7,2026-05-11T03:18:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,7,03:18,Allowance 300y,Allowance,Dirt,300y,"$13,300",6,Jessys Dynasty,Klaiber Justine,Willis Eddie D,9/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608653,1.0.0,Fdd Dynasty,Joyful Jessy,Apollitical Jess,2,F,"Rice, Larry L. and Rice, Bobbie",123,9/2,5.5,5.5,LA-7,2026-05-11T03:18:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,8,03:42,Maiden 300y,Maiden,Dirt,300y,"$8,000",1,Ximenarey,Nicasio Eduardo,Gomez Jaime H,6/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608666,1.0.0,Foose,All About Love,Feature Mr Jess,2,F,Francisco Diaz,123,6/1,7.0,7.0,LA-8,2026-05-11T03:42:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,8,03:42,Maiden 300y,Maiden,Dirt,300y,"$8,000",2,Uptick,Arriaga Martin,Aleman Juan G,2/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608671,1.0.0,Favorite Cartel,Up For It,Kiddy Up,2,C,Gamaliel Garza Garcia,126,2/1,3.0,3.0,LA-8,2026-05-11T03:42:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,8,03:42,Maiden 300y,Maiden,Dirt,300y,"$8,000",3,Niece Laura,Ortega Cesar,"Glenn, Jr. James W",9/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608677,1.0.0,Favorite Cartel,London Laura,Walk Thru Fire,2,F,Edward C. Allred,123,9/2,5.5,5.5,LA-8,2026-05-11T03:42:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,8,03:42,Maiden 300y,Maiden,Dirt,300y,"$8,000",4,Pyc Last Dance Cindy,Klaiber Justine,Willis Eddie D,5/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608682,1.0.0,Pyc Paint Your Wagon,Easydoesitcindy,Scrutinizer,2,F,"AA Horse Racing, Inc.",123,5/2,3.5,3.5,LA-8,2026-05-11T03:42:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,8,03:42,Maiden 300y,Maiden,Dirt,300y,"$8,000",5,Martha Starr,Lopez Henry R,Jones Paul C,7/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608688,1.0.0,Walk Thru Fire,Haute Cartel,Corona Cartel,2,F,R R Rasner Revocable Trust,123,7/2,4.5,4.5,LA-8,2026-05-11T03:42:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,8,03:42,Maiden 300y,Maiden,Dirt,300y,"$8,000",6,Rite Cowboy Mrl,Lara Gabriel A,Gomez Jaime H,10/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608693,1.0.0,Flying Cowboy 123,Rite On Time,Favorite Cartel,2,C,Haras Portofino,126,10/1,11.0,11.0,LA-8,2026-05-11T03:42:00Z,6
LA,Los Alamitos Quarter Horse,2026-05-10,9,04:06,Futurity 300y,Futurity,Dirt,300y,"$254,500",1,Cyber Eyes,Lara Gabriel A,Flores Jose A,8/1,True,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608706,1.0.0,Cyber Monday,Jess Racy Eyes,Mr Jess Perry,2,F,"Jose Antonio Flores, Julio C. Encinas, Mark Winslow and Marta Winslow",126,8/1,9.0,9.0,LA-9,2026-05-11T04:06:00Z,10
LA,Los Alamitos Quarter Horse,2026-05-10,9,04:06,Futurity 300y,Futurity,Dirt,300y,"$254,500",2,Teller Looks Mrl,Nicasio Eduardo,Gomez Jaime H,30/1,True,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608712,1.0.0,Teller Cartel,Dashing Executive,First Down Dash,2,C,Haras Portofino,126,30/1,31.0,31.0,LA-9,2026-05-11T04:06:00Z,10
LA,Los Alamitos Quarter Horse,2026-05-10,9,04:06,Futurity 300y,Futurity,Dirt,300y,"$254,500",3,Contentious,Lara Irving,Flores Jose A,2/1,True,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608717,1.0.0,Favorite Cartel,Quirky,Stel Corona,2,F,Manuel Chavez and Jose Santos,126,2/1,3.0,3.0,LA-9,2026-05-11T04:06:00Z,10
LA,Los Alamitos Quarter Horse,2026-05-10,9,04:06,Futurity 300y,Futurity,Dirt,300y,"$254,500",4,Ap Eagle Heart,Lopez Henry R,Farias Adan,10/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608723,1.0.0,Mpshinning,Shez A Royal Heart,One Famous Eagle,2,F,J. Levaughn Gines,126,10/1,11.0,11.0,LA-9,2026-05-11T04:06:00Z,10
LA,Los Alamitos Quarter Horse,2026-05-10,9,04:06,Futurity 300y,Futurity,Dirt,300y,"$254,500",5,Romoland,Aceves Rodrigo,Flores Jose A,8/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608728,1.0.0,Favorite Cartel,Bartiromo,Walk Thru Fire,2,F,Manuel Chavez and Jose Santos,126,8/1,9.0,9.0,LA-9,2026-05-11T04:06:00Z,10
LA,Los Alamitos Quarter Horse,2026-05-10,9,04:06,Futurity 300y,Futurity,Dirt,300y,"$254,500",6,Jaque,Gasca Erasmo,Flores Jose A,7/2,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608734,1.0.0,Kvn Corona,Ivys Storm,Red Storm Cat,2,F,"Rojas Racing, LLC",126,7/2,4.5,4.5,LA-9,2026-05-11T04:06:00Z,10
LA,Los Alamitos Quarter Horse,2026-05-10,9,04:06,Futurity 300y,Futurity,Dirt,300y,"$254,500",7,My Favorite Paris,Viramontes Armando,Flores Jose A,20/1,False,Quarter Horse,tvg,https://api.tvg.com/cosmo/v1/graphql,2026-05-11T02:33:01.608739,1.0.0,Favorite Cartel,Paris Prize,Pyc Paint Your Wagon,2,F,Jerardo Herrera and Larry Stewart,126,20/1,21.0,21.0,LA-9,2026-05-11T04:06:00Z,10
