sire_id,sire,wins,runs,places,turf_pct,avg_dist,avg_class,avg_or,win_rate,place_rate,turf_win_rate,aw_win_rate,surface_preference,sprint_win_rate,mile_win_rate,middle_win_rate,staying_win_rate,best_distance_band,firm_win_rate,good_win_rate,soft_win_rate,heavy_win_rate,class1_win_rate,class2_win_rate,class3_win_rate,class4_win_rate
740981,Lope De Vega (IRE),574,4038,1526,0.7357602773650322,8.77612679544329,2.82862803368004,88.04934210526316,0.1421495789995047,0.3779098563645369,0.13901043419724,0.15089034676663543,-0.01187991256939544,0.1525649566955363,0.1453083109919571,0.14219830899308225,0.11925287356321838,sprint,0.1423312883435583,0.14000767165324127,0.1401673640167364,0.18840579710144928,0.10574018126888217,0.13096446700507614,0.13824289405684753,0.16573902288188003
742548,So You Think (NZ),8,71,27,0.7464788732394366,11.17605633802817,3.4788732394366195,78.74468085106383,0.11267605633802817,0.38028169014084506,0.09433962264150944,0.16666666666666666,-0.07232704402515722,0.0,0.0,0.11538461538461539,0.14285714285714285,staying,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.4,0.08333333333333333
742668,Blame (USA),11,122,41,0.47540983606557374,8.270491803278688,2.9344262295081966,85.05208333333333,0.09016393442622951,0.3360655737704918,0.06896551724137931,0.109375,-0.04040948275862069,0.07142857142857142,0.07017543859649122,0.10810810810810811,0.1,middle,0.07142857142857142,0.09195402298850575,0.2,0.0,0.0,0.08695652173913043,0.1111111111111111,0.11864406779661017
745138,Dunaden (FR),14,90,27,0.7888888888888889,12.883333333333333,2.8,88.72857142857143,0.15555555555555556,0.3,0.15492957746478872,0.15789473684210525,-0.002965159377316534,0.0,0.15384615384615385,0.09090909090909091,0.1896551724137931,staying,0.1111111111111111,0.1694915254237288,0.16666666666666666,0.0,0.1,0.18181818181818182,0.3333333333333333,0.08571428571428572
748243,Nathaniel (IRE),232,1689,650,0.7957371225577264,11.886619301361753,2.996447602131439,85.0807210031348,0.1373593842510361,0.3848431024274719,0.13541666666666666,0.14492753623188406,-0.009510869565217406,0.072,0.10029498525073746,0.1573187414500684,0.1511156186612576,middle,0.13866666666666666,0.13958125623130607,0.12449799196787148,0.14516129032258066,0.17427385892116182,0.08841463414634146,0.1518987341772152,0.14054726368159204
748255,Reliable Man (GB),5,94,31,0.7978723404255319,11.558510638297872,3.1702127659574466,83.0375,0.05319148936170213,0.32978723404255317,0.06666666666666667,0.0,0.06666666666666667,0.08333333333333333,0.038461538461538464,0.06666666666666667,0.04081632653061224,sprint,0.047619047619047616,0.037037037037037035,0.0,0.2857142857142857,0.0,0.0,0.1,0.06
749313,Excelebration (IRE),90,805,302,0.8136645962732919,8.224844720496895,3.018633540372671,85.84148148148148,0.11180124223602485,0.37515527950310557,0.12213740458015267,0.06666666666666667,0.055470737913486,0.10837438423645321,0.11576354679802955,0.09090909090909091,0.1559633027522936,staying,0.10232558139534884,0.11392405063291139,0.11764705882352941,0.14285714285714285,0.09375,0.07109004739336493,0.11363636363636363,0.1384180790960452
749478,Wootton Bassett (GB),126,927,336,0.7799352750809061,8.423408845738942,2.7691477885652644,89.56199677938808,0.13592233009708737,0.36245954692556637,0.14246196403872752,0.11274509803921569,0.02971686599951183,0.14540816326530612,0.1310483870967742,0.15702479338842976,0.12403100775193798,middle,0.1288888888888889,0.13217391304347825,0.1792452830188679,0.09523809523809523,0.12807881773399016,0.15763546798029557,0.1349206349206349,0.1291139240506329
749764,Zebedee (GB),156,1571,465,0.7644812221514958,6.475175047740293,3.0496499045194145,84.46293494704993,0.09929980903882878,0.29598981540420116,0.09242298084929226,0.12162162162162163,-0.029198640772329365,0.10044977511244378,0.08256880733944955,0.07692307692307693,0.14925373134328357,staying,0.10199004975124377,0.10060975609756098,0.08441558441558442,0.0967741935483871,0.08333333333333333,0.10024449877750612,0.11469534050179211,0.09587217043941411
752305,Makfi (GB),105,778,282,0.8020565552699229,9.19280205655527,3.0784061696658096,83.54185022026432,0.13496143958868895,0.36246786632390743,0.1282051282051282,0.16233766233766234,-0.03413253413253414,0.12301587301587301,0.14084507042253522,0.1422924901185771,0.16265060240963855,staying,0.13548387096774195,0.1443089430894309,0.07964601769911504,0.2222222222222222,0.07058823529411765,0.1111111111111111,0.1794871794871795,0.140625
753279,Elzaam (AUS),67,664,217,0.7560240963855421,7.262801204819277,3.1295180722891565,83.52983725135624,0.10090361445783133,0.32680722891566266,0.10159362549800798,0.09876543209876543,0.0028281933992425484,0.10294117647058823,0.09840425531914894,0.09333333333333334,0.0,sprint,0.06993006993006994,0.09558823529411764,0.15217391304347827,0.19047619047619047,0.018518518518518517,0.07518796992481203,0.1,0.12538226299694188
755364,Worthadd (IRE),1,25,6,0.6,7.88,3.16,81.61111111111111,0.04,0.24,0.0,0.1,-0.1,0.0,0.0,0.125,0.3333333333333333,staying,0.0,0.06666666666666667,0.04,0.04,0.0,0.0,0.25,0.0
756093,Zoffany (IRE),265,2330,815,0.7493562231759656,8.74442060085837,3.117596566523605,84.35531914893618,0.11373390557939914,0.3497854077253219,0.1111111111111111,0.12157534246575342,-0.01046423135464232,0.10344827586206896,0.12468407750631845,0.11563517915309446,0.10404624277456648,mile,0.10019646365422397,0.11289245156980628,0.1417910447761194,0.125,0.13247863247863248,0.09341825902335456,0.09466019417475728,0.12448474855729597
756946,Mayson (GB),229,2157,700,0.7547519703291609,6.3910523875753364,3.146036161335188,83.10339256865913,0.1061659712563746,0.3245248029670839,0.10073710073710074,0.12287334593572778,-0.022136245198627044,0.10822749861954721,0.08675078864353312,0.11702127659574468,0.14285714285714285,staying,0.08663366336633663,0.11398963730569948,0.09090909090909091,0.12380952380952381,0.08333333333333333,0.0899581589958159,0.09691629955947137,0.12025901942645699
